gameID,locationID,homeTeamID,awayTeamID,gameDate
9981,286,438,79,04-09-1996 12:00:00
9982,92,478,291,08-10-2016 15:00:00
9983,420,321,244,01-02-2012 22:00:00
9984,197,449,228,26-06-2016 15:00:00
9985,217,5,469,31-10-1982 16:00:00
9986,103,344,187,25-03-2001 21:00:00
9987,442,58,190,08-06-2017 16:00:00
9988,471,247,476,05-01-1955 18:00:00
9989,74,106,140,21-08-2010 20:00:00
9990,394,376,39,01-01-2017 16:00:00
9991,467,343,495,08-02-1987 17:00:00
9992,423,364,458,07-07-1980 18:00:00
9993,35,53,105,22-11-2003 12:00:00
9994,134,240,478,23-04-2008 18:00:00
9995,266,12,465,28-02-2003 18:00:00
9996,331,409,189,15-09-1968 17:00:00
9997,228,498,188,22-12-1991 13:00:00
9998,210,386,53,08-10-1986 15:00:00
9999,145,48,204,29-10-1973 15:00:00
10000,210,236,129,28-11-1958 12:00:00
10001,76,453,485,15-10-1980 12:00:00
10002,446,182,182,23-06-2001 17:00:00
10003,354,245,287,05-02-1968 20:00:00
10004,402,255,251,08-05-2002 20:00:00
10005,352,406,326,25-06-1996 20:00:00
10006,173,171,498,21-02-2023 15:00:00
10007,293,213,283,31-03-1993 19:00:00
10008,323,267,39,10-02-2000 16:00:00
10009,344,377,332,15-12-1996 19:00:00
10010,87,133,257,16-10-2003 21:00:00
10011,207,261,44,23-02-2018 16:00:00
10012,426,43,468,23-04-1983 14:00:00
10013,403,322,438,21-01-1985 19:00:00
10014,113,108,5,11-01-1973 22:00:00
10015,56,34,90,10-09-2006 13:00:00
10016,234,490,208,18-02-1975 20:00:00
10017,458,289,53,26-10-1986 17:00:00
10018,65,46,220,13-06-2010 22:00:00
10019,345,66,212,18-06-1952 13:00:00
10020,467,279,173,03-01-1973 17:00:00
10021,369,426,355,14-03-1999 16:00:00
10022,170,489,321,17-07-1986 13:00:00
10023,334,408,393,27-03-1979 15:00:00
10024,326,294,161,07-05-2019 13:00:00
10025,275,211,8,19-02-2021 16:00:00
10026,24,117,467,09-05-2007 19:00:00
10027,418,338,71,05-06-2007 21:00:00
10028,362,176,59,09-08-1948 21:00:00
10029,395,334,358,13-03-1994 18:00:00
10030,93,329,387,24-08-2016 22:00:00
10031,254,20,326,29-12-2013 22:00:00
10032,325,192,491,10-06-1979 14:00:00
10033,54,308,58,11-06-1947 20:00:00
10034,463,278,126,14-06-1978 13:00:00
10035,197,293,358,13-09-1949 18:00:00
10036,304,49,406,25-08-1976 16:00:00
10037,491,488,359,02-08-1980 16:00:00
10038,278,377,446,28-01-1967 15:00:00
10039,269,439,57,15-02-2020 21:00:00
10040,438,199,47,18-02-1988 19:00:00
10041,402,340,98,02-03-1962 17:00:00
10042,436,219,332,20-09-1991 15:00:00
10043,366,314,178,13-10-1980 13:00:00
10044,217,123,9,25-11-1995 14:00:00
10045,146,493,319,05-12-2014 20:00:00
10046,2,147,365,14-04-1989 15:00:00
10047,498,368,358,30-06-1946 20:00:00
10048,331,195,381,04-03-1950 22:00:00
10049,299,455,44,01-05-1957 19:00:00
10050,217,202,292,28-10-2019 22:00:00
10051,363,400,448,06-10-1961 20:00:00
10052,248,197,265,01-09-2022 18:00:00
10053,231,243,454,11-11-2004 14:00:00
10054,422,403,192,16-11-1977 17:00:00
10055,9,44,108,14-08-1949 20:00:00
10056,15,241,470,16-11-1962 17:00:00
10057,420,498,452,24-12-2012 18:00:00
10058,227,309,110,12-05-1986 22:00:00
10059,407,246,194,07-02-1957 13:00:00
10060,175,386,500,14-10-1951 13:00:00
10061,256,44,10,06-09-1976 16:00:00
10062,175,253,401,09-02-2000 13:00:00
10063,490,183,129,06-12-1952 12:00:00
10064,200,28,409,08-04-1950 21:00:00
10065,79,289,79,11-08-2019 15:00:00
10066,101,376,318,18-03-1959 17:00:00
10067,457,60,37,01-02-1990 20:00:00
10068,449,17,116,24-02-1946 13:00:00
10069,379,384,284,04-07-1948 14:00:00
10070,221,303,78,03-03-1982 12:00:00
10071,12,129,124,23-02-1968 13:00:00
10072,387,359,448,13-09-1998 21:00:00
10073,126,277,308,13-05-1975 21:00:00
10074,80,211,72,22-05-1981 16:00:00
10075,364,372,251,06-06-1952 13:00:00
10076,68,324,198,13-04-1977 18:00:00
10077,213,201,363,15-01-2005 15:00:00
10078,231,13,201,07-12-1978 19:00:00
10079,321,41,442,20-08-1978 17:00:00
10080,55,187,226,01-10-1960 22:00:00
10081,215,12,497,03-11-1952 17:00:00
10082,455,484,63,28-05-1956 12:00:00
10083,245,125,389,26-10-1984 17:00:00
10084,38,186,378,08-01-1996 20:00:00
10085,269,77,51,15-05-1973 19:00:00
10086,154,408,421,15-10-1975 22:00:00
10087,288,218,122,02-11-1978 21:00:00
10088,192,398,372,30-04-2020 21:00:00
10089,224,100,61,28-04-1953 14:00:00
10090,343,313,73,13-01-2005 18:00:00
10091,247,333,485,23-02-1960 12:00:00
10092,210,81,40,21-05-2005 21:00:00
10093,194,131,383,29-08-1998 14:00:00
10094,39,252,47,09-01-1993 19:00:00
10095,141,230,4,02-06-2020 13:00:00
10096,367,133,473,07-12-1980 20:00:00
10097,267,410,141,09-08-2000 13:00:00
10098,181,198,405,17-04-1948 20:00:00
10099,234,366,263,19-05-1953 19:00:00
10100,102,307,84,15-04-2014 14:00:00
10101,84,19,151,05-10-1955 12:00:00
10102,55,274,35,04-05-1976 14:00:00
10103,165,398,166,03-11-1953 18:00:00
10104,303,21,166,09-11-1994 15:00:00
10105,308,147,30,18-02-1987 16:00:00
10106,228,415,229,12-01-1994 21:00:00
10107,91,196,387,21-04-1974 14:00:00
10108,465,216,254,24-08-1977 14:00:00
10109,385,292,451,31-01-1951 12:00:00
10110,409,364,258,16-02-1966 12:00:00
10111,72,322,173,22-08-1973 16:00:00
10112,383,34,375,30-06-2010 20:00:00
10113,77,455,102,01-02-2016 22:00:00
10114,31,308,75,16-09-2004 20:00:00
10115,182,472,321,22-09-2006 16:00:00
10116,224,207,383,19-07-1961 13:00:00
10117,308,47,179,09-02-1996 22:00:00
10118,9,318,92,12-11-2006 14:00:00
10119,159,340,448,24-02-2001 13:00:00
10120,34,482,208,18-07-2011 16:00:00
10121,42,331,60,09-03-1994 22:00:00
10122,267,128,411,11-03-1986 17:00:00
10123,130,28,259,15-06-2010 17:00:00
10124,424,380,429,27-07-1999 20:00:00
10125,217,242,26,19-06-1997 13:00:00
10126,122,94,279,18-07-1988 17:00:00
10127,446,269,236,20-09-1987 14:00:00
10128,148,249,466,03-06-2018 17:00:00
10129,425,364,81,14-02-1991 15:00:00
10130,274,387,416,14-02-1998 22:00:00
10131,220,271,145,16-01-1958 12:00:00
10132,158,58,100,01-03-1989 18:00:00
10133,234,8,249,04-11-1968 16:00:00
10134,139,79,39,17-01-1967 13:00:00
10135,462,119,399,18-09-1979 18:00:00
10136,310,178,285,27-05-2013 12:00:00
10137,416,194,295,27-01-1969 13:00:00
10138,239,440,397,21-09-1962 21:00:00
10139,314,118,476,10-08-2022 20:00:00
10140,299,146,257,20-01-1986 22:00:00
10141,206,185,280,11-01-1977 17:00:00
10142,256,14,12,05-02-1980 17:00:00
10143,75,229,141,06-08-1960 22:00:00
10144,439,17,109,22-06-2019 20:00:00
10145,255,170,177,02-08-2008 19:00:00
10146,494,260,242,02-10-2010 15:00:00
10147,126,275,188,20-11-1947 12:00:00
10148,28,392,381,01-09-2018 12:00:00
10149,161,399,171,24-02-1991 14:00:00
10150,67,283,181,30-12-2013 12:00:00
10151,212,308,69,17-06-2002 21:00:00
10152,477,224,451,04-10-2018 14:00:00
10153,168,338,30,18-12-2020 13:00:00
10154,54,293,33,16-12-1954 22:00:00
10155,162,183,353,12-03-1963 22:00:00
10156,12,74,497,18-11-2005 19:00:00
10157,461,423,63,10-11-1970 18:00:00
10158,62,486,413,14-01-1951 18:00:00
10159,186,309,450,29-06-1995 20:00:00
10160,215,34,139,05-02-1996 22:00:00
10161,219,420,423,04-04-1981 20:00:00
10162,487,431,268,18-10-1954 19:00:00
10163,320,137,472,12-09-2021 12:00:00
10164,260,178,46,15-10-2017 13:00:00
10165,383,325,145,27-10-1952 22:00:00
10166,265,392,113,15-12-2007 18:00:00
10167,87,69,300,28-06-2016 16:00:00
10168,287,114,467,13-01-1964 12:00:00
10169,140,78,202,26-08-2006 15:00:00
10170,189,261,129,29-04-2009 22:00:00
10171,17,262,260,23-10-2008 16:00:00
10172,361,334,376,10-12-2018 22:00:00
10173,444,311,195,31-01-1976 20:00:00
10174,307,90,329,01-04-1964 15:00:00
10175,392,431,256,03-03-1948 12:00:00
10176,354,414,205,27-12-1973 18:00:00
10177,493,114,86,26-05-2001 15:00:00
10178,357,94,440,25-08-1966 15:00:00
10179,292,308,68,15-02-1957 12:00:00
10180,394,228,48,17-11-1981 18:00:00
10181,410,375,490,09-08-1999 20:00:00
10182,227,439,33,24-12-2005 18:00:00
10183,401,318,78,20-06-1981 21:00:00
10184,116,189,390,11-01-2001 13:00:00
10185,32,411,468,26-08-1958 18:00:00
10186,97,251,95,03-09-1968 20:00:00
10187,83,29,379,01-06-1968 19:00:00
10188,47,97,486,02-01-1988 17:00:00
10189,436,142,211,17-07-1955 21:00:00
10190,330,374,106,09-02-1949 17:00:00
10191,470,448,433,20-04-2000 13:00:00
10192,260,77,464,28-09-1978 22:00:00
10193,321,112,242,26-06-1999 13:00:00
10194,477,220,212,15-12-1962 22:00:00
10195,432,333,495,05-12-1958 18:00:00
10196,359,292,436,25-07-1948 20:00:00
10197,352,476,28,08-10-1978 14:00:00
10198,184,123,450,17-03-2002 13:00:00
10199,51,197,174,18-12-1999 16:00:00
10200,301,105,470,10-12-2012 19:00:00
10201,415,449,61,07-08-1998 20:00:00
10202,410,303,226,07-08-1993 17:00:00
10203,328,244,5,07-11-1960 19:00:00
10204,384,482,229,02-11-1956 17:00:00
10205,234,309,267,19-06-2007 13:00:00
10206,107,427,164,02-04-1964 12:00:00
10207,476,450,292,15-05-2002 19:00:00
10208,467,136,233,18-02-2014 20:00:00
10209,439,378,43,01-12-1999 21:00:00
10210,228,326,27,28-06-1961 22:00:00
10211,405,204,226,22-12-1952 12:00:00
10212,78,63,310,06-12-2013 16:00:00
10213,142,351,107,19-02-1987 18:00:00
10214,153,439,19,30-10-2006 18:00:00
10215,418,445,272,05-02-2008 20:00:00
10216,225,274,148,09-05-1955 14:00:00
10217,488,136,289,08-06-1949 20:00:00
10218,348,257,326,23-06-2020 12:00:00
10219,441,411,183,12-11-1995 17:00:00
10220,187,305,294,26-05-2013 19:00:00
10221,205,47,255,05-10-1988 18:00:00
10222,156,176,484,30-10-1961 13:00:00
10223,279,26,332,22-01-2022 21:00:00
10224,214,408,252,20-01-1981 20:00:00
10225,393,258,108,08-01-1999 17:00:00
10226,184,58,435,23-03-1960 13:00:00
10227,448,81,205,11-06-2007 22:00:00
10228,284,313,370,06-07-1961 22:00:00
10229,205,260,278,10-03-1963 22:00:00
10230,289,493,2,13-04-2019 19:00:00
10231,427,55,451,17-06-2003 17:00:00
10232,232,26,134,01-05-1984 14:00:00
10233,43,473,461,06-04-1964 14:00:00
10234,42,114,86,23-04-1999 14:00:00
10235,37,255,139,18-07-1959 22:00:00
10236,442,296,492,16-09-1985 22:00:00
10237,405,75,189,14-04-1949 16:00:00
10238,353,42,328,29-03-1972 14:00:00
10239,143,384,252,15-12-1972 17:00:00
10240,67,383,1,01-05-2022 22:00:00
10241,249,331,126,09-12-1951 16:00:00
10242,361,358,19,17-10-1950 20:00:00
10243,4,376,487,19-09-1999 17:00:00
10244,244,139,284,19-12-1946 16:00:00
10245,450,277,159,18-10-1997 22:00:00
10246,193,115,120,26-03-2010 17:00:00
10247,104,342,368,10-05-1979 20:00:00
10248,273,397,9,15-02-2010 15:00:00
10249,391,164,480,31-07-1989 17:00:00
10250,184,268,223,29-08-2019 22:00:00
10251,427,307,463,30-12-1952 13:00:00
10252,379,35,373,06-02-1966 22:00:00
10253,243,130,263,06-09-2020 16:00:00
10254,467,81,111,27-07-2001 14:00:00
10255,444,225,308,30-12-1967 18:00:00
10256,89,376,81,17-11-2007 20:00:00
10257,136,292,204,05-05-2021 14:00:00
10258,318,146,313,18-08-1958 22:00:00
10259,158,187,290,02-04-2006 17:00:00
10260,7,429,123,17-03-2002 12:00:00
10261,181,302,50,27-09-1973 13:00:00
10262,144,2,496,16-11-1996 13:00:00
10263,166,188,30,28-10-1955 21:00:00
10264,395,410,132,01-04-1974 14:00:00
10265,432,177,488,20-01-1971 16:00:00
10266,461,486,189,10-08-2006 20:00:00
10267,300,8,3,30-07-2009 16:00:00
10268,453,58,220,20-12-2007 12:00:00
10269,294,341,183,22-04-2011 12:00:00
10270,429,313,308,03-09-1973 19:00:00
10271,31,191,323,30-07-1976 14:00:00
10272,93,214,457,17-03-2014 13:00:00
10273,213,323,351,03-12-1951 13:00:00
10274,462,338,475,16-02-1946 19:00:00
10275,404,396,307,10-01-1996 12:00:00
10276,212,90,45,06-05-1959 18:00:00
10277,80,109,380,13-07-1979 12:00:00
10278,390,435,414,06-04-2003 20:00:00
10279,244,27,371,06-10-2000 14:00:00
10280,187,366,171,24-05-1987 17:00:00
10281,473,179,3,03-08-1960 20:00:00
10282,237,368,145,02-10-1992 14:00:00
10283,230,146,370,03-05-2010 12:00:00
10284,123,45,77,07-07-2000 13:00:00
10285,345,450,478,03-08-1960 15:00:00
10286,95,265,387,21-05-1957 17:00:00
10287,329,294,363,04-09-2009 18:00:00
10288,84,189,106,18-03-1955 21:00:00
10289,30,438,342,17-01-1986 16:00:00
10290,357,441,307,04-11-2001 20:00:00
10291,138,316,74,11-12-1963 12:00:00
10292,64,363,241,15-09-2010 22:00:00
10293,396,68,348,04-02-2000 20:00:00
10294,192,7,325,13-04-1961 22:00:00
10295,360,133,68,11-01-2017 13:00:00
10296,301,348,271,01-04-1964 20:00:00
10297,111,478,204,10-12-1961 18:00:00
10298,379,323,461,22-12-1976 12:00:00
10299,87,310,483,25-04-1962 18:00:00
10300,121,11,224,30-04-2001 13:00:00
10301,198,282,149,24-08-2000 21:00:00
10302,174,230,318,24-08-1953 15:00:00
10303,419,135,343,08-06-1981 12:00:00
10304,164,426,153,02-12-1982 15:00:00
10305,327,318,422,07-11-2008 13:00:00
10306,48,201,155,01-11-1951 16:00:00
10307,111,82,312,13-05-1985 13:00:00
10308,224,354,470,30-06-2009 13:00:00
10309,232,268,11,30-07-1999 18:00:00
10310,69,283,437,22-12-2011 22:00:00
10311,129,395,96,06-02-1980 22:00:00
10312,341,201,69,27-09-2009 13:00:00
10313,197,376,357,14-04-1949 14:00:00
10314,134,163,477,19-06-2009 12:00:00
10315,455,58,255,16-02-1956 13:00:00
10316,301,244,416,25-08-1962 20:00:00
10317,337,96,24,17-12-2003 20:00:00
10318,211,276,296,20-08-2007 22:00:00
10319,292,321,485,05-07-1979 13:00:00
10320,304,258,148,15-10-2002 15:00:00
10321,172,310,180,26-03-2011 15:00:00
10322,371,422,137,21-03-1997 12:00:00
10323,303,243,28,22-07-1989 12:00:00
10324,284,4,213,19-06-1963 21:00:00
10325,292,15,17,15-01-1959 16:00:00
10326,70,213,201,23-01-1991 15:00:00
10327,429,334,414,27-06-1979 12:00:00
10328,72,372,252,09-05-1962 12:00:00
10329,331,448,178,05-09-1952 22:00:00
10330,429,134,409,11-01-1977 22:00:00
10331,195,107,135,02-03-2004 12:00:00
10332,245,291,150,19-08-1993 21:00:00
10333,35,314,305,09-09-2008 15:00:00
10334,204,461,470,07-06-1990 18:00:00
10335,171,436,305,16-12-2014 13:00:00
10336,38,5,284,11-06-1999 16:00:00
10337,493,186,250,10-04-1993 12:00:00
10338,56,246,377,30-08-1968 14:00:00
10339,287,70,7,13-09-1988 15:00:00
10340,488,108,103,14-07-1955 15:00:00
10341,192,207,426,18-12-1976 16:00:00
10342,322,165,281,22-09-2001 12:00:00
10343,291,109,283,27-12-1946 13:00:00
10344,483,355,383,30-10-2011 21:00:00
10345,484,20,28,01-04-2004 14:00:00
10346,188,73,203,15-05-1989 20:00:00
10347,256,148,116,23-11-1948 17:00:00
10348,7,446,284,03-02-1957 17:00:00
10349,420,452,467,01-05-1963 12:00:00
10350,97,373,14,22-08-1984 15:00:00
10351,214,354,82,14-08-1978 22:00:00
10352,388,463,246,25-09-2017 21:00:00
10353,247,115,225,31-10-1956 22:00:00
10354,363,292,210,05-03-1960 12:00:00
10355,470,317,344,30-06-1963 12:00:00
10356,484,448,298,20-02-1954 13:00:00
10357,362,302,299,19-05-1964 22:00:00
10358,117,76,499,25-10-1983 14:00:00
10359,212,185,448,06-11-1962 20:00:00
10360,329,94,315,21-03-1976 16:00:00
10361,305,156,36,12-12-1999 22:00:00
10362,497,440,201,12-03-2016 18:00:00
10363,490,420,356,14-07-1991 19:00:00
10364,123,42,112,11-06-1972 18:00:00
10365,43,406,297,27-11-1984 21:00:00
10366,352,272,77,04-05-1974 14:00:00
10367,5,146,99,03-06-1954 12:00:00
10368,333,322,266,19-06-1963 21:00:00
10369,303,364,132,30-05-1972 20:00:00
10370,95,61,452,16-07-2003 21:00:00
10371,378,45,203,29-06-2010 16:00:00
10372,17,469,420,12-12-1994 22:00:00
10373,221,374,253,22-09-1957 13:00:00
10374,465,29,162,12-04-2016 18:00:00
10375,302,433,205,12-04-1997 18:00:00
10376,136,472,361,30-11-2008 21:00:00
10377,478,362,113,05-07-1949 16:00:00
10378,3,466,99,23-09-2010 16:00:00
10379,495,500,337,08-10-2010 13:00:00
10380,189,397,436,10-09-1985 18:00:00
10381,346,458,221,15-11-1955 15:00:00
10382,314,100,285,24-09-1980 22:00:00
10383,88,206,238,16-06-2012 17:00:00
10384,250,130,430,12-08-1958 21:00:00
10385,367,140,267,03-05-1959 19:00:00
10386,266,384,58,28-04-1993 12:00:00
10387,315,456,89,28-10-1984 22:00:00
10388,231,202,391,11-08-2019 15:00:00
10389,104,423,168,06-05-2012 18:00:00
10390,318,451,289,03-07-1969 13:00:00
10391,384,138,1,20-01-2018 16:00:00
10392,29,252,33,05-02-1986 19:00:00
10393,107,70,354,21-08-1992 22:00:00
10394,170,389,282,24-05-2014 15:00:00
10395,387,324,447,14-02-2010 22:00:00
10396,366,274,198,22-07-2015 18:00:00
10397,217,263,25,08-08-1996 12:00:00
10398,387,332,146,28-05-2006 16:00:00
10399,454,165,462,25-04-1948 20:00:00
10400,239,196,353,28-10-1962 19:00:00
10401,498,89,423,03-02-1997 19:00:00
10402,167,222,61,24-08-2014 20:00:00
10403,367,216,107,29-01-1967 17:00:00
10404,367,195,178,07-09-1960 22:00:00
10405,444,143,261,17-06-1979 19:00:00
10406,350,222,291,26-10-1967 14:00:00
10407,387,151,266,07-11-2002 20:00:00
10408,392,94,168,24-09-1993 15:00:00
10409,35,173,356,16-12-1976 18:00:00
10410,282,488,463,26-04-1955 22:00:00
10411,264,366,378,30-11-1980 16:00:00
10412,265,212,339,20-11-1988 12:00:00
10413,415,248,139,09-10-2012 14:00:00
10414,76,500,429,27-12-1959 13:00:00
10415,231,159,332,01-09-1984 14:00:00
10416,66,44,125,11-08-1966 13:00:00
10417,428,296,77,18-01-2010 15:00:00
10418,237,8,206,12-11-1978 22:00:00
10419,73,75,121,01-04-2014 12:00:00
10420,146,433,327,27-04-1959 13:00:00
10421,474,164,113,28-01-1970 13:00:00
10422,434,361,59,14-06-1998 20:00:00
10423,399,438,158,03-12-2005 12:00:00
10424,455,62,313,07-09-2019 13:00:00
10425,170,170,208,16-03-1947 16:00:00
10426,181,197,222,28-02-1969 12:00:00
10427,10,490,391,22-11-1958 13:00:00
10428,201,318,463,06-10-1961 18:00:00
10429,47,298,292,14-09-1962 21:00:00
10430,161,124,485,30-09-2012 21:00:00
10431,441,286,360,11-04-2001 16:00:00
10432,58,225,250,17-03-1994 19:00:00
10433,180,279,305,02-12-1947 14:00:00
10434,290,348,500,18-12-2012 17:00:00
10435,417,434,391,12-09-2001 12:00:00
10436,382,16,334,04-03-2021 17:00:00
10437,315,42,49,31-08-1978 17:00:00
10438,60,94,145,29-06-1957 22:00:00
10439,130,178,269,19-10-2023 22:00:00
10440,2,139,48,08-11-1948 21:00:00
10441,310,121,327,09-03-1962 22:00:00
10442,300,164,248,25-06-2022 18:00:00
10443,417,16,173,08-06-2023 19:00:00
10444,152,490,367,02-09-1956 19:00:00
10445,405,16,494,19-04-2016 12:00:00
10446,474,189,136,26-07-2011 17:00:00
10447,463,136,164,15-07-1996 17:00:00
10448,373,380,101,07-12-1997 17:00:00
10449,469,490,382,14-10-1952 12:00:00
10450,377,226,449,06-11-1998 17:00:00
10451,104,454,331,24-08-2007 14:00:00
10452,304,124,29,26-09-1948 18:00:00
10453,216,41,226,10-12-2004 21:00:00
10454,497,62,420,10-02-1948 20:00:00
10455,485,373,135,16-05-1991 13:00:00
10456,473,101,39,03-02-1995 20:00:00
10457,140,17,188,11-06-1984 22:00:00
10458,313,115,441,27-04-2011 14:00:00
10459,387,310,107,12-07-2000 16:00:00
10460,310,392,47,08-06-1976 14:00:00
10461,285,198,227,26-05-1958 18:00:00
10462,305,498,260,23-12-1952 14:00:00
10463,162,350,296,07-08-1958 17:00:00
10464,416,175,59,10-11-1998 14:00:00
10465,418,140,245,26-05-1972 18:00:00
10466,414,80,139,28-07-1987 13:00:00
10467,468,266,41,29-08-2000 20:00:00
10468,251,18,441,06-12-2004 17:00:00
10469,455,446,2,09-12-1964 18:00:00
10470,359,352,403,03-10-1990 13:00:00
10471,350,449,294,05-07-1959 21:00:00
10472,202,169,434,06-10-2002 22:00:00
10473,192,76,111,20-09-1970 12:00:00
10474,156,335,343,20-06-1971 21:00:00
10475,484,322,377,16-12-1976 15:00:00
10476,368,148,126,04-04-1993 17:00:00
10477,303,14,105,19-11-2016 16:00:00
10478,1,248,134,04-07-2013 14:00:00
10479,248,445,343,15-03-1989 15:00:00
10480,366,312,305,07-05-1991 22:00:00
10481,267,117,474,17-06-2017 16:00:00
10482,257,350,471,24-02-1974 18:00:00
10483,413,123,431,10-11-1997 20:00:00
10484,347,233,274,18-02-1993 18:00:00
10485,406,303,443,10-12-2014 15:00:00
10486,364,280,166,02-05-1971 22:00:00
10487,97,184,100,04-12-2003 12:00:00
10488,68,344,21,31-03-2009 12:00:00
10489,213,333,112,08-05-1988 14:00:00
10490,459,94,245,04-06-2003 17:00:00
10491,387,254,9,04-06-1971 21:00:00
10492,364,316,36,03-01-1951 14:00:00
10493,4,60,497,20-02-1966 12:00:00
10494,485,61,465,28-08-1994 14:00:00
10495,291,370,428,18-05-2012 22:00:00
10496,229,398,32,17-03-2019 22:00:00
10497,320,6,24,26-05-2001 14:00:00
10498,335,261,283,27-04-1948 15:00:00
10499,5,344,203,10-06-2015 21:00:00
10500,40,452,258,14-05-1976 14:00:00
10501,331,98,18,27-03-2023 14:00:00
10502,443,279,238,27-06-1980 21:00:00
10503,464,376,152,29-05-1947 21:00:00
10504,180,106,17,08-11-2009 21:00:00
10505,49,262,386,05-08-1995 14:00:00
10506,438,115,280,03-06-1969 19:00:00
10507,224,322,312,19-07-1952 15:00:00
10508,27,21,465,12-02-1952 16:00:00
10509,494,467,20,06-02-2019 15:00:00
10510,423,103,308,19-05-1977 20:00:00
10511,162,479,101,14-10-1966 16:00:00
10512,284,191,499,18-02-1984 16:00:00
10513,240,11,333,18-10-2019 18:00:00
10514,63,175,326,02-11-1948 12:00:00
10515,253,212,225,09-04-1984 14:00:00
10516,167,373,373,28-11-1983 18:00:00
10517,363,389,285,11-01-1986 13:00:00
10518,310,172,233,12-11-1949 15:00:00
10519,269,299,319,31-01-1962 14:00:00
10520,429,107,380,13-09-1989 12:00:00
10521,331,225,424,28-09-2004 14:00:00
10522,146,207,469,26-08-1956 18:00:00
10523,247,117,207,22-04-1991 15:00:00
10524,47,264,124,17-04-2004 22:00:00
10525,47,43,264,18-01-1966 13:00:00
10526,187,177,30,12-04-1954 20:00:00
10527,481,199,112,28-03-1975 16:00:00
10528,328,271,216,22-09-1972 18:00:00
10529,105,209,433,12-03-2014 14:00:00
10530,120,417,416,27-09-1984 19:00:00
10531,219,140,112,26-04-2001 19:00:00
10532,168,377,345,30-07-1986 18:00:00
10533,124,380,71,25-02-2006 20:00:00
10534,196,221,60,03-06-1946 17:00:00
10535,284,395,9,22-04-2021 20:00:00
10536,499,83,300,11-01-1969 20:00:00
10537,473,410,140,28-09-2005 14:00:00
10538,197,116,335,02-12-1977 20:00:00
10539,271,498,335,03-04-1970 12:00:00
10540,134,70,226,24-05-1991 18:00:00
10541,312,301,294,23-02-2013 21:00:00
10542,419,215,86,24-11-1970 17:00:00
10543,230,462,191,05-08-2012 17:00:00
10544,253,95,79,09-09-1990 20:00:00
10545,381,342,176,13-08-1951 15:00:00
10546,304,425,256,01-10-1951 18:00:00
10547,243,147,245,05-07-1989 19:00:00
10548,321,449,47,04-10-1973 14:00:00
10549,395,87,119,15-07-2010 13:00:00
10550,379,300,271,25-06-1994 20:00:00
10551,358,232,296,17-01-1947 21:00:00
10552,43,316,225,18-12-1973 17:00:00
10553,294,476,356,19-09-1986 13:00:00
10554,416,291,103,26-01-1996 19:00:00
10555,240,284,396,26-04-1976 22:00:00
10556,426,449,166,11-05-1960 18:00:00
10557,145,103,265,06-01-1973 16:00:00
10558,96,306,428,28-12-2004 19:00:00
10559,262,352,44,04-04-1961 16:00:00
10560,305,167,353,07-08-1977 13:00:00
10561,249,237,282,05-12-1957 12:00:00
10562,460,425,401,26-02-2005 21:00:00
10563,330,157,438,03-10-2012 14:00:00
10564,180,479,206,05-11-1947 18:00:00
10565,169,199,36,31-12-2023 18:00:00
10566,110,46,90,18-12-2007 12:00:00
10567,208,275,479,16-12-2009 14:00:00
10568,54,62,394,17-07-1980 17:00:00
10569,306,330,158,29-10-1990 22:00:00
10570,458,217,192,11-02-2015 17:00:00
10571,285,311,373,19-04-1974 15:00:00
10572,267,322,292,09-11-2020 18:00:00
10573,427,9,342,08-09-1958 12:00:00
10574,52,350,424,09-08-1976 14:00:00
10575,384,305,108,11-04-1949 15:00:00
10576,405,310,162,26-02-1976 13:00:00
10577,462,482,243,07-08-2015 14:00:00
10578,484,127,121,25-09-1947 19:00:00
10579,15,293,430,05-04-1950 14:00:00
10580,256,191,246,09-10-1976 16:00:00
10581,411,184,325,12-07-1960 13:00:00
10582,316,12,139,25-09-1981 15:00:00
10583,155,321,385,19-04-1951 16:00:00
10584,8,328,390,22-04-1958 17:00:00
10585,480,264,193,11-03-2006 17:00:00
10586,327,36,35,22-11-1986 18:00:00
10587,323,250,257,26-09-1975 22:00:00
10588,6,325,97,27-04-2015 19:00:00
10589,398,251,129,09-04-2015 12:00:00
10590,408,174,382,19-09-2009 12:00:00
10591,455,464,211,07-02-2013 13:00:00
10592,202,82,348,20-12-1946 20:00:00
10593,309,286,348,12-07-1952 20:00:00
10594,143,355,30,19-08-1955 17:00:00
10595,151,253,211,02-08-2017 14:00:00
10596,155,234,204,20-07-1981 16:00:00
10597,37,351,500,23-12-1969 17:00:00
10598,77,278,41,06-11-1965 15:00:00
10599,242,314,416,22-05-1947 22:00:00
10600,434,356,187,26-04-2020 17:00:00
10601,220,464,131,15-06-1966 18:00:00
10602,352,454,87,21-03-2014 22:00:00
10603,461,372,56,05-01-1976 19:00:00
10604,79,340,476,15-12-1998 19:00:00
10605,331,456,473,06-06-2011 14:00:00
10606,358,447,225,16-04-2012 20:00:00
10607,415,368,72,07-05-1981 16:00:00
10608,11,342,143,25-07-1976 12:00:00
10609,230,341,432,20-09-2001 18:00:00
10610,241,118,282,29-09-1950 15:00:00
10611,94,398,191,03-03-1989 12:00:00
10612,393,389,18,31-10-1994 20:00:00
10613,487,229,75,31-08-2016 14:00:00
10614,395,273,51,09-04-1975 21:00:00
10615,202,450,496,10-12-1961 15:00:00
